area,bedrooms,bathrooms,floors,age,location_score,distance_to_city,price
540,5,1,1,17,5,29,1182652.1316127118
928,1,2,1,24,3,17,2300910.0105277947
843,3,3,1,13,9,11,2891608.073226303
3995,3,1,1,15,8,25,11933452.522927752
865,4,2,2,5,7,23,2730857.506916025
3691,4,3,2,1,2,27,10865738.292797714
1108,2,3,2,22,5,12,3185926.569750651
3204,5,3,2,10,5,17,9711860.280073434
1227,1,1,1,10,6,22,3498930.8683000207
2776,1,3,1,25,6,23,7818900.880366011
1324,3,1,2,9,3,5,4123490.2831383185
3701,1,2,1,3,4,29,10771860.707350127
1875,3,3,1,16,1,5,5629090.328428366
1388,5,2,1,9,1,7,4195528.6079693
2543,1,1,2,8,5,3,7876820.413638467
1841,3,1,2,29,4,3,5377622.896702156
3531,5,1,2,12,7,17,10800591.109389221
3383,5,3,2,10,7,24,10234894.890948415
3908,3,3,2,9,4,2,12049387.8141087
1796,3,2,2,23,2,15,4988128.327261029
616,2,1,2,4,4,19,1812061.4443108975
3365,5,2,1,2,8,23,10365752.194824077
2915,3,1,2,3,2,10,8839894.252651626
1617,5,1,1,2,5,26,4844196.793577521
667,1,2,1,9,7,11,2185879.301051386
3501,4,1,2,23,6,24,10189084.173840787
2238,4,2,1,12,9,9,7136508.858459427
1864,3,3,1,4,2,14,5529588.196046621
3208,3,2,2,12,4,24,9313750.119795227
1194,5,2,1,26,7,7,3610205.49060321
1424,3,1,2,23,8,10,4322619.771525618
651,5,2,1,0,5,1,2663038.3750224807
1085,3,3,1,24,5,1,3413278.0261416147
1412,5,3,1,10,4,14,4280419.938340336
2821,3,3,1,25,9,27,8112698.603502295
2077,2,3,2,2,4,8,6542196.847491951
995,5,2,2,16,3,14,2941389.9941929514
2648,2,3,2,18,9,7,8269672.880644248
1056,2,2,1,12,7,18,3138385.4355594744
1605,2,2,1,15,9,25,4758862.213076053
2052,2,1,1,17,4,26,5699991.658066882
2620,1,2,1,22,3,23,7175463.446397875
3585,4,2,2,25,8,9,10957943.444339331
656,1,1,1,19,4,27,1311135.419563074
1234,3,3,2,22,3,15,3471587.8140288987
2679,3,3,1,18,4,1,8155404.419167284
3909,4,2,1,29,2,11,11312978.044959543
3566,4,1,2,5,4,19,10680579.569013037
1927,4,2,2,22,7,10,5917768.547869098
3947,2,2,2,6,3,18,11764984.553088304
1058,1,3,2,14,1,22,2633012.5396339316
2654,3,1,1,29,8,26,7473872.82350428
2812,1,2,2,4,6,4,8911483.74132757
3776,1,3,2,15,3,18,11033526.097739516
3650,1,2,1,5,8,18,11121920.740896357
654,4,3,1,2,6,22,2061875.268378711
3535,4,1,1,11,1,25,10124713.024377013
1496,3,2,1,3,9,22,4725383.216410441
2794,3,1,2,26,9,20,8202427.047261161
1030,3,3,2,21,9,12,3273819.1706682863
3405,1,1,1,2,6,9,10519149.14616272
2471,4,1,2,15,6,18,7415995.08824201
3085,2,1,2,15,4,6,9295758.09192226
1228,1,2,1,22,8,23,3271276.995801305
1677,5,3,2,18,9,29,5049854.620748586
653,1,1,2,14,7,19,1896495.9728744475
591,4,2,1,8,7,20,1875380.712745991
2885,5,3,2,19,2,23,8328062.3488425445
2003,1,3,2,1,2,25,5674918.344320757
2216,4,3,1,5,2,15,6647568.33279736
3702,4,1,2,13,4,5,11316300.492557654
2997,2,1,1,8,9,11,9367804.157149276
2516,1,1,1,28,5,13,7063386.660969129
3357,4,3,1,9,2,2,10232520.218337262
1286,3,3,1,25,4,8,3713390.751677722
772,4,1,1,17,7,25,2067181.5381699752
2527,2,1,1,14,5,27,7162573.9767387025
3135,4,3,2,3,8,11,10006336.683461426
676,1,3,1,4,1,18,1814374.5169906323
3378,1,2,2,24,5,26,9608998.2052087
1142,5,2,1,22,4,10,3368552.5081975283
2398,1,1,1,20,3,1,7173560.908893002
3620,5,3,1,5,7,4,11540422.768849475
1066,3,3,2,24,1,29,2380902.636044728
1165,2,2,2,14,6,17,3535354.862789866
3926,3,3,1,19,8,17,11765528.42385263
1831,5,1,2,29,2,5,5210504.031907485
3415,4,2,1,28,6,23,9818378.675389694
2298,4,3,1,1,1,3,7208273.177308454
1569,3,3,2,15,6,7,5003406.650379967
2849,4,1,1,4,6,5,8975052.433551408
3415,5,3,1,29,5,10,10137081.475729581
3459,2,2,2,22,7,27,9930968.46046263
907,1,2,1,27,5,24,2066656.215825675
1712,5,3,1,3,8,7,5907954.207870094
3369,5,3,2,27,2,17,9709299.657142438
2353,1,3,2,0,6,29,6926430.9796395
1652,1,3,1,7,5,17,4822662.175979893
3108,2,2,1,20,2,7,9070520.74367436
3837,2,1,2,9,7,6,11879976.180056963
1641,2,2,2,14,4,9,4938186.0347652985
3011,4,3,1,1,6,8,9496888.331472317
643,5,3,2,18,5,29,1623477.8184934699
2989,1,2,2,11,4,14,8777351.420282377
3771,5,2,2,29,2,22,10718967.245923677
3728,5,3,1,9,7,6,11716277.261753628
986,2,2,1,11,5,9,3096024.450632033
1359,2,3,1,25,3,28,3372166.356007095
3705,5,2,1,20,6,20,10868261.238413515
2435,2,3,1,26,8,25,6983330.644291778
647,4,2,2,19,2,11,1818939.9367651434
1859,1,3,2,24,4,11,5356311.57671568
3642,5,1,2,8,3,8,11108937.85962837
3804,1,1,1,7,7,3,11861790.783514285
1857,4,2,1,1,8,11,6107978.969492659
3358,2,1,2,20,8,4,10289780.347715508
3213,3,3,2,29,4,23,9083081.175984358
589,4,2,2,23,2,3,1706108.3989624602
1857,3,2,2,23,6,13,5539631.771178016
698,1,3,1,6,3,19,1854924.0776663127
3732,5,3,1,3,8,8,11882802.000147708
1037,2,3,2,18,3,21,2648652.6701392946
3692,4,2,1,7,2,28,10742789.836526548
800,2,3,1,23,9,21,2304335.4365730397
1223,3,1,1,12,9,24,3565471.531762703
2098,3,2,1,25,9,22,6183562.799472726
3510,5,3,2,20,3,21,10243125.35067285
1959,3,2,2,2,2,1,6246451.74271168
567,5,1,1,4,4,21,1785761.0346817495
3006,4,1,2,19,2,8,8806237.972813612
2037,5,3,1,7,8,9,6707690.829063522
897,3,2,2,1,1,6,2863223.0629221243
1119,1,3,2,26,2,11,2876276.5860191914
3857,5,2,2,23,6,29,11263196.543373669
2084,2,3,2,9,9,29,6203172.140143769
1663,1,3,2,21,5,10,4859422.500734629
1229,5,2,2,15,5,3,4066856.2570837946
1055,2,2,2,3,3,8,3414816.2559836516
2452,1,1,1,26,8,29,6774929.511432786
3328,5,1,2,29,6,5,10099509.577189656
2251,4,2,1,13,2,2,6967234.210111015
3441,2,1,2,29,5,16,9991644.008157106
3157,4,1,2,2,4,1,10057965.588928992
3295,3,2,2,9,9,27,10011933.100754127
2829,5,2,1,12,4,24,8326147.081163209
3208,5,2,1,4,8,2,10337614.077881748
3471,2,3,1,21,1,27,9638471.919318609
1495,5,2,1,16,5,3,4811743.554623028
2459,3,2,1,16,9,9,7740869.420086871
2101,5,2,2,10,3,17,6234432.202289365
3293,1,1,1,25,6,24,9347999.847530553
1980,4,2,1,18,6,12,6051198.27019303
2634,3,1,1,17,6,2,8166127.216205299
1602,3,3,2,27,4,24,4212861.452365807
3776,4,2,2,16,7,2,11758455.315833664
3338,4,2,2,10,3,23,9809214.759361506
3908,3,1,1,14,6,19,11616398.895369973
3825,4,3,2,7,5,20,11483492.163693639
2851,2,2,1,11,3,28,8059700.173733977
1903,4,3,2,28,2,27,4929098.373042816
2677,1,3,2,16,1,17,7525273.543549758
3143,1,2,2,25,8,28,8922946.483397009
1799,2,3,2,29,1,26,4432979.759245227
2222,4,3,2,23,5,17,6394140.6670326
3105,1,2,1,4,5,13,9342064.664751688
1398,5,1,1,28,1,12,3731427.3904948924
1706,4,2,2,3,9,11,5763840.964660158
3839,2,3,1,23,5,26,10970551.672982126
3893,4,2,2,23,9,28,11472720.81488475
2035,3,1,2,10,6,11,6312592.297438761
577,3,3,2,29,7,24,1328482.8158759216
3331,1,3,2,7,7,8,10326353.448653167
3910,3,1,2,15,2,18,11393262.052705485
3221,2,1,2,15,5,4,9879086.740302207
2032,1,3,2,2,2,18,5923152.336364125
737,2,1,1,11,4,29,1720294.590425103
1657,2,2,1,23,3,15,4497928.699113006
2496,3,1,2,12,6,24,7349924.723341146
1715,3,2,1,0,5,7,5695399.680541408
3927,2,3,2,28,1,23,11015431.07055066
777,3,3,1,3,2,26,2060494.386054317
3589,3,3,1,20,7,15,10783748.177691983
1023,3,3,2,5,9,19,3451458.687616267
679,4,3,2,4,1,28,1682362.6685212292
622,2,1,1,4,4,27,1495379.3173484623
1769,5,1,2,20,3,21,4952045.403962364
2257,2,3,1,24,5,17,6441825.4924051
3944,1,1,2,9,5,10,11905677.346654018
3622,3,1,1,25,2,11,10462704.217716718
1594,3,3,1,18,5,14,4729719.871597007
979,5,1,1,17,4,4,3117592.25706736
3590,1,3,2,25,1,4,10446519.571634363
2297,4,3,1,1,1,1,7266572.16107675
2631,2,3,2,15,1,12,7593316.209161887
3726,4,3,2,14,8,7,11572331.780565927
3112,1,1,2,23,3,5,9094832.51798639
3166,5,1,2,4,9,1,10383291.44828953
2904,1,2,2,20,2,21,8030766.839583267
1315,5,2,1,21,9,24,3909967.1100256704
3194,4,3,2,8,9,26,9780844.659220587
942,4,2,2,22,4,8,2847144.7293851622
3640,1,1,1,4,4,29,10532762.880889228
3070,1,1,1,4,4,18,9013957.858412528
642,3,2,2,25,1,13,1476078.4571651889
691,5,2,2,8,5,17,2229525.0056143957
1910,3,1,2,8,6,2,6220944.102879257
877,2,2,1,1,4,6,2993933.6952632437
3128,2,1,2,6,8,29,9273851.695749247
1034,1,1,2,25,3,21,2432034.158115566
2216,4,2,1,0,9,4,7476894.7831439255
3864,2,2,1,19,7,8,11678941.682173416
1532,2,3,1,1,8,15,4894010.621159357
3842,3,3,2,25,7,5,11753763.886927724
1910,3,3,2,24,9,20,5594729.293628776
2640,2,3,2,11,2,29,7399646.009071578
2489,1,3,1,5,4,11,7487977.638917764
3076,3,1,1,19,2,8,8957506.963622652
1677,2,2,2,18,8,28,4802124.8051214535
904,4,1,1,15,2,17,2459456.838032488
3387,3,3,1,3,8,9,10731976.661638692
1672,2,3,1,17,6,18,4862725.533833865
1388,5,2,1,4,7,14,4565668.053722046
3838,3,1,2,24,6,24,11177161.347781397
921,5,3,2,21,9,9,3226859.2979443157
2141,3,3,1,17,4,10,6418170.810246866
971,3,3,1,5,1,24,2622134.2914556013
3440,5,3,1,24,9,25,10201608.652338138
1046,1,1,1,13,8,20,3092808.4638890005
1130,2,1,1,19,1,27,2511074.2839959376
1537,1,3,2,16,6,2,4855889.3090686435
3325,1,1,1,17,4,3,9940362.297554575
2329,2,3,2,20,2,29,6329743.7662153905
863,4,2,2,9,3,24,2348558.4996851934
2666,1,2,1,22,9,5,8260617.092716307
3809,1,2,2,23,5,27,10803302.253863148
1045,1,1,1,18,7,4,3322392.903170511
3740,4,3,1,24,2,3,11161955.230276207
3069,3,2,1,17,8,27,8891657.183211345
1133,5,2,2,3,3,19,3514057.382790243
2436,5,1,2,19,1,10,7081110.678806739
2180,4,1,2,14,8,26,6418388.24430609
1462,1,2,1,5,9,7,4847101.33241916
3505,5,3,2,25,8,27,10292089.578714408
1382,4,3,2,5,1,12,4144167.052742107
3327,2,3,2,2,7,8,10456839.399892343
1370,5,2,1,8,7,29,4052673.887712306
1015,2,1,2,10,4,5,3231502.2566891066
3485,1,3,1,4,8,24,10572845.062841041
1920,5,2,2,13,5,13,5995048.717434178
1365,4,2,2,1,4,9,4580739.7636109805
2653,3,1,2,21,5,4,8064548.124650898
1608,5,3,1,18,2,2,4926536.168415025
713,5,2,1,7,4,5,2539946.745807912
3692,5,3,2,12,8,2,11708830.090575239
3703,5,3,2,18,7,26,10997581.046576839
3397,4,3,1,4,8,18,10570965.581851313
2744,4,2,1,14,7,6,8545223.35349183
518,3,3,2,3,7,26,1703248.1558087212
1141,4,1,2,3,7,11,3911481.727687386
3583,4,2,1,17,2,10,10580373.589825422
1604,1,2,2,23,3,1,4747264.553772915
829,1,3,1,18,1,2,2316089.050309098
1365,2,3,2,19,2,21,3512814.7183131496
1273,3,3,2,21,6,10,3943895.546989031
891,1,2,2,8,2,5,2714589.5723905177
1136,3,1,2,14,1,26,2822329.3421573415
2854,3,1,1,29,8,12,8494512.745876096
3838,5,2,2,11,9,19,11748147.196821988
3442,3,1,2,3,7,21,10484302.325062117
3199,5,3,2,2,3,25,9526187.717199413
3388,2,2,2,4,1,2,10413858.61345488
1525,2,1,2,24,4,29,3857500.5867378237
3067,2,2,2,16,3,6,9173674.27620928
2174,5,1,1,4,3,15,6576365.783323877
3183,5,2,2,26,2,8,9437353.047395213
3880,2,1,1,3,3,16,11524105.88138617
1239,5,2,1,20,5,19,3491012.2888397593
2045,4,2,1,6,4,18,6103949.551512896
968,4,2,1,6,1,27,2447529.0201399834
2759,5,2,2,6,1,17,8190026.303660404
1635,5,2,2,16,1,29,4354297.394390332
1531,1,3,2,24,9,1,4896879.465740367
3351,1,2,1,14,9,11,10351842.75448341
3024,3,2,2,6,9,4,9787664.38279566
1373,3,2,1,14,4,28,3596853.358251712
959,3,1,1,19,4,6,2750981.3042634586
2800,2,2,2,3,7,7,8895867.041019507
2049,4,3,1,1,3,29,5908400.098593966
1251,2,2,1,21,3,8,3498911.694035594
1961,5,1,1,12,4,24,5612508.635391082
2277,1,1,1,11,6,10,6870972.753345926
3528,5,2,2,9,1,17,10451350.123673646
1353,5,2,1,18,3,12,3982155.0879692514
2783,1,2,1,14,5,8,8364054.934538298
1829,5,2,1,16,4,12,5508248.1807511775
977,3,1,2,20,8,26,2651011.7527649556
3226,1,2,2,5,9,17,9956214.000278324
3591,5,1,1,26,8,3,11067213.453818522
2763,3,1,2,4,9,14,8750238.18740525
3402,3,3,2,20,8,12,10423576.39483119
634,4,1,2,27,1,5,1620689.5861294158
3452,3,2,2,25,7,13,10208831.340636477
1652,2,2,1,12,9,11,5241948.597474299
909,1,2,1,29,1,16,2046516.7449354464
1945,1,2,2,26,1,26,4893780.877006484
1817,1,3,2,13,2,10,5290058.047412413
1769,5,3,2,28,5,28,4709647.299190555
2079,5,3,2,23,8,24,6104117.044551483
585,2,3,2,13,8,8,2088954.5666459112
3103,3,1,2,29,4,6,9215089.048527401
2365,5,3,2,14,7,20,7224724.880775334
3946,3,1,1,15,7,20,11739279.123182125
1969,3,2,1,9,9,24,5990467.22731528
877,5,1,2,0,9,27,2880469.1015463606
3961,5,1,2,23,3,3,11971068.508007588
2180,2,3,1,28,8,24,6082541.083299478
1574,4,2,1,10,5,20,4664779.5370715065
741,1,2,2,6,5,10,2285864.3319493374
3865,5,3,1,16,8,25,11560506.975402156
1419,5,1,1,29,6,28,3600784.346631763
2086,3,3,2,24,1,18,5677703.916964072
2813,4,1,1,27,4,10,8243916.472126812
3691,5,3,2,3,9,13,11664392.878911937
3259,4,3,1,28,5,14,9516759.660859112
1771,1,2,2,6,4,1,5681791.060258909
569,3,2,1,2,1,20,1595300.0123308613
2604,2,2,1,23,9,15,7818578.88005189
1905,1,3,2,19,8,25,5466243.6305917045
2586,4,2,1,13,3,12,7692162.84350816
2507,4,2,1,17,9,16,7675829.003840202
1300,1,3,2,17,1,7,3663479.480502178
1541,4,2,1,23,4,14,4541008.741051775
3279,2,1,1,29,5,9,9599524.907158084
1324,2,2,2,23,4,9,3836636.696649132
1255,4,1,2,0,4,10,4122973.204063109
2899,4,2,2,5,9,9,9347518.265466735
2495,2,3,2,8,5,25,7326369.93775559
2339,4,3,2,24,1,16,6658619.147708304
1821,5,2,2,1,7,23,5755167.786301881
2830,3,1,2,7,6,8,8818990.791239625
2109,5,2,2,23,9,28,6134782.375111909
609,4,3,1,19,4,2,2013916.6197664363
1516,4,2,1,29,6,25,4032861.4478631024
3751,3,3,2,3,7,18,11544375.255883904
2461,4,1,1,20,4,24,6885028.864719652
3091,3,1,2,26,9,18,9196201.093406592
2269,2,3,1,9,1,27,6219089.528167664
524,3,1,1,22,1,12,1058487.3096786472
1342,3,3,2,0,3,24,4019120.9292675992
3338,5,3,1,10,9,3,10676397.070625778
1237,4,3,1,8,5,2,4141841.8119547972
2604,2,2,1,18,1,6,7590916.473211727
679,1,1,2,10,5,6,2247000.3210081174
731,3,2,1,3,6,17,2376543.175351781
2417,1,2,1,22,4,16,6834852.277492252
842,4,1,2,4,7,23,2605380.1471527684
976,3,2,1,20,3,28,2253516.3905918305
2322,1,3,1,16,5,13,6766361.7367203105
3123,5,2,1,17,6,12,9490360.453707336
954,1,3,1,4,7,11,3201009.8551631663
1755,5,1,2,17,2,15,5069383.8456980465
788,2,2,2,16,5,28,1845515.1599138055
1736,4,1,2,25,7,17,5113939.982771614
2805,1,3,1,2,7,20,8609439.809590127
1029,3,2,2,10,3,29,2643158.5284364936
3234,4,3,1,16,8,22,9800798.116681267
3476,1,3,1,25,1,24,9555381.076635968
2776,3,3,2,7,4,27,8035575.048014477
3797,3,1,2,23,3,27,10718515.094241193
1095,3,1,2,7,4,8,3469951.9168885737
934,3,1,1,22,9,26,2614826.9770114683
1381,1,2,1,22,8,7,4188139.7131980844
3568,2,3,1,1,4,11,10938788.395794917
2281,5,1,1,24,8,21,6631931.594721551
901,5,3,2,6,1,29,2320654.9778936934
3169,5,1,2,20,8,22,9458006.834633764
2635,2,3,1,19,2,8,7669744.191507965
3131,3,1,1,23,6,19,9019753.401124597
2065,3,1,2,20,6,6,6297757.035235832
808,4,1,2,5,3,20,2345497.6596377334
3453,5,1,1,19,5,29,9977168.403649759
842,5,3,2,17,2,19,2232721.161417907
935,3,1,1,27,8,19,2519023.0993652176
676,5,1,1,6,8,4,2801197.2803624715
638,3,1,1,27,5,22,1287585.6608355925
693,3,3,1,17,7,15,2095827.0488177272
3757,3,1,2,26,8,27,10843138.250977628
3789,1,3,2,11,4,17,11137967.239273965
3735,1,2,1,6,2,18,10920394.7921349
1684,1,3,1,6,5,29,4791550.767814543
1442,1,2,1,0,7,20,4518056.6048059985
1024,2,1,1,28,4,12,2690623.461185466
2124,4,1,1,9,4,10,6551510.277089062
3613,4,3,2,9,4,9,11072062.786506684
3462,3,1,1,11,9,8,10816102.421207862
2757,5,1,2,2,9,26,8583126.55488039
1240,1,3,1,2,8,8,4283464.548504425
1361,4,1,1,12,8,11,4377816.136573858
3846,4,2,1,12,7,23,11572906.960259799
1453,1,2,1,26,1,12,3837945.957422828
1802,2,1,2,5,8,22,5541677.95725167
1774,2,1,2,26,4,23,4757505.048693933
3881,4,2,2,2,1,6,11804005.156909194
2243,2,1,1,27,1,3,6382496.810581004
3380,1,2,2,14,3,15,9913310.92568532
2687,4,3,1,8,3,28,7753902.996444765
1291,1,2,1,20,1,6,3586627.162692063
1045,2,1,2,5,8,28,3113256.8466733396
2344,1,1,1,5,4,7,7140384.735854419
1516,2,2,1,7,4,6,4732172.57069354
2427,2,2,2,25,6,27,6761708.490112174
2053,1,1,2,10,9,2,6698525.279480308
556,2,1,1,18,9,6,1939638.0308965766
2659,3,1,2,15,8,29,7751514.948726227
504,1,3,2,8,1,29,948956.1557319653
3981,3,3,2,22,2,2,11915403.145747483
1937,1,2,1,10,3,1,5888007.862933523
3753,2,2,1,15,5,15,11162149.413818378
3584,2,3,2,28,5,10,10516759.53569329
1862,4,3,1,5,8,10,6220280.723708867
2320,4,2,1,26,2,10,6579492.053185704
1782,3,3,2,16,2,5,5457323.796153335
2637,2,2,2,15,8,4,8333819.546703501
3163,4,1,2,19,1,25,8842863.705633799
3438,2,2,1,20,9,15,10329834.74258103
3245,1,3,1,27,2,9,9319557.254007539
1773,4,3,1,17,5,16,5240753.993891359
3826,3,3,1,0,3,9,11706403.017740568
3445,4,2,2,17,5,19,10178755.13849726
3518,2,3,2,7,8,14,10892749.582355043
1631,5,2,2,25,8,26,4696668.805613551
1167,5,1,2,21,6,12,3621512.6073412737
3141,2,1,2,9,9,12,9771114.328301987
3136,1,3,1,1,7,3,10011605.813358074
3032,4,2,2,8,2,29,8669506.725648377
3529,5,2,1,23,1,19,10026180.118379543
3519,1,3,1,3,8,11,10926371.098585261
1781,2,2,2,10,1,26,4645241.677392873
3186,1,3,1,9,8,5,9994208.62438403
1496,2,3,1,13,9,6,4916463.411491195
2426,4,1,2,6,1,6,7376644.22654879
781,1,3,1,18,7,19,2150261.7597707217
3533,4,2,2,5,5,14,10841255.638697496
3659,1,3,2,15,8,16,11125393.10383801
1727,2,1,1,18,4,12,5003623.678191016
2563,2,1,1,25,2,18,7005256.238723185
3722,1,2,2,28,7,22,10809607.499765523
1435,2,3,1,18,7,13,4462865.625704261
753,3,2,2,12,8,20,2367233.6254114453
1711,3,2,2,11,9,9,5603002.438636075
828,4,3,2,26,6,18,2345479.445574768
3091,3,1,2,24,3,4,9195880.569071462
3330,3,2,2,21,5,11,9913881.568677505
3544,5,2,2,14,3,27,10251645.219036264
1920,5,1,1,7,9,18,6097876.755421816
2040,5,3,2,3,5,21,6367827.3798581
3901,5,3,1,19,7,3,12100509.730093539
3392,2,3,1,7,7,4,10655891.166379876
1692,4,1,1,22,7,9,5220562.0389053505
2216,4,2,2,20,4,13,6606296.39020093
2913,3,1,2,15,4,15,8558707.939953348
1701,4,2,1,15,3,10,5001381.730522026
1154,3,2,2,1,4,27,3353913.8840298885
1885,4,3,1,21,9,21,5674877.14621724
1259,1,3,2,16,5,9,3840109.4812003644
3186,1,3,2,22,6,16,9286247.143109081
2298,4,1,2,24,4,16,6587382.162731122
1563,2,3,1,4,1,13,4594618.3482118305
3471,3,1,1,4,7,5,10869154.266094277
915,4,3,1,11,7,10,3119643.8630265854
3926,3,3,2,6,6,25,11833295.816497704
754,5,3,2,4,4,24,2234043.649045651
1666,4,1,1,25,8,1,5342794.347383035
2376,2,2,1,27,8,29,6617336.8927535815
3257,5,1,1,27,1,3,9515437.896770755
3124,4,1,2,3,9,21,9704154.89391582
1399,1,1,1,16,8,28,3902758.227374761
2558,4,2,2,5,2,3,7957828.558350403
525,1,1,2,13,9,10,1835783.2602815419
3504,1,3,1,8,4,17,10438083.797227059
920,4,2,2,3,6,27,2824814.7816922264
1744,4,1,2,25,2,18,4709027.821105438
2376,1,1,2,10,4,13,7135781.042326643
3043,3,2,2,19,2,2,9173056.779697312
1760,5,1,1,20,9,16,5507144.988028154
2784,2,2,2,15,9,4,8910629.588011613
1508,4,3,1,15,5,22,4325547.094277595
718,5,1,2,15,3,18,1940049.6267113772
2010,5,1,1,5,3,14,6019120.167532308
2459,3,3,2,14,1,6,7410789.681917695
3008,5,1,1,2,8,11,9506902.937705448
1162,4,1,2,8,3,17,3434743.9165823087
3182,5,2,1,0,4,8,9918598.329299878
3715,4,1,1,10,2,3,11274176.479669157
1489,4,3,1,21,8,24,4336220.194034752
688,1,1,2,5,3,3,2348838.2205472426
754,3,2,2,23,2,17,1839160.4556500101
567,2,3,1,4,1,4,1967822.6763146638
1115,1,3,2,24,2,19,2760312.754220437
2883,2,3,1,24,2,8,8354030.133099767
3218,4,3,1,27,4,17,9244556.78164902
3368,1,2,2,17,1,25,9365219.488499094
1373,5,2,2,20,1,27,3432007.3995032045
3980,5,2,2,11,6,25,11902594.30623065
2847,2,2,2,6,5,22,8421801.005724458
2125,4,1,2,1,1,5,6589943.949763945
856,2,2,2,6,6,11,2768799.7621064857
755,3,1,1,8,8,12,2545661.687734422
1507,5,3,1,23,5,21,4267212.3405328775
2900,1,1,1,25,3,15,8055675.694022601
2255,1,1,2,24,3,12,6445882.563833165
3071,1,1,1,29,2,22,8410953.537089271
3497,5,2,2,19,9,7,11072134.07269641
3303,4,2,2,7,9,24,10089814.096684648
783,5,3,2,8,7,3,2999141.3150238837
3883,5,2,1,9,1,10,11742354.268456778
598,1,1,1,11,1,16,1452325.6206210784
696,5,2,2,1,4,1,2689684.919204206
3029,1,2,1,9,2,21,8613718.86700658
1377,4,1,2,2,3,11,4428996.345475097
3797,3,3,2,0,2,17,11390366.37569285
2368,1,2,1,16,1,14,6686422.0863139415
3162,2,3,2,25,3,18,9046136.937780082
3165,3,1,2,21,7,12,9509090.704475578
1888,4,2,2,0,9,16,6170257.995803655
2915,3,3,2,4,9,8,9469170.296003176
1069,1,3,1,29,8,3,3225081.077527074
3137,4,1,1,13,6,11,9490958.915423559
3646,2,2,2,5,1,26,10500427.603393953
1565,1,3,2,8,8,15,4871814.0064330865
921,1,3,2,21,8,4,3041230.7978219036
3383,4,3,1,13,9,27,10249578.654477011
1704,4,3,1,3,6,16,5454341.928714883
1044,3,3,1,0,3,22,3157570.9350065663
570,2,3,1,5,6,24,1699764.1032562857
3676,3,3,1,6,8,17,11307711.651920047
1723,3,3,2,20,7,14,5162641.508713517
3672,1,3,1,5,8,2,11547922.879787808
1267,4,3,1,25,3,27,3201283.750325711
2854,1,2,2,23,8,22,8338958.521108247
2206,2,1,1,0,5,15,6727735.730833472
2924,3,1,2,7,7,24,8772273.380153824
1154,2,1,2,11,4,28,3065536.550724911
3225,4,3,1,28,3,8,9432526.997728879
2946,4,1,1,10,6,13,9092996.311092013
2296,5,3,1,1,9,3,7817998.725400212
720,2,2,1,1,4,4,2557170.0188960875
681,1,1,2,23,9,26,1719014.0808029175
806,2,2,2,1,3,4,2769026.1839557667
3069,3,2,1,7,6,4,9561427.273600861
1919,4,3,2,20,5,2,6025255.8211051
1513,4,1,2,24,9,13,4635602.817369766
2551,2,2,2,24,6,22,7408605.29947996
3410,2,1,1,29,2,8,9768254.115924994
1347,2,2,2,23,4,9,3866763.93861738
1303,3,2,2,29,5,29,3263683.666251063
3852,3,3,2,24,9,1,12017100.539063146
714,1,1,1,6,1,1,2187097.1802755124
3519,2,3,2,15,9,9,10965506.06146368
1943,1,3,2,23,1,11,5413037.834687527
600,5,3,2,21,1,16,1474115.3401641068
3510,3,3,2,8,4,29,10320817.518127102
1072,4,3,2,15,6,4,3526462.385859486
1832,5,2,2,1,2,15,5609704.724835242
1157,4,1,2,2,1,27,3116211.2803635793
3486,5,1,1,1,4,7,10861595.46199786
2033,1,3,1,21,8,2,6354762.131832781
3634,1,1,1,18,6,10,10805036.495357929
2156,3,2,1,26,5,17,6184986.88408126
725,4,3,1,16,1,11,1930303.9874932272
604,5,2,1,19,3,23,1440508.4963484895
2497,2,2,2,20,7,22,7244898.435943178
1271,2,3,1,11,3,19,3577013.794853316
3996,3,2,1,10,5,10,12203711.725019759
3826,4,3,1,19,6,4,11589080.880889341
928,2,2,1,21,9,29,2427548.4923704606
933,3,1,2,18,3,13,2542730.533922291
1730,3,1,2,25,6,1,5337029.394071473
3599,4,1,2,5,2,7,11017795.052255958
3229,2,3,2,9,9,9,10274093.818017822
3907,2,2,1,13,9,1,12310983.629276631
3135,2,2,2,0,7,18,9677862.424228145
3640,1,1,1,14,9,18,10914238.514525557
1365,2,1,2,5,4,16,4160814.515888056
3293,5,3,1,12,1,22,9464597.821567185
3738,1,3,1,23,1,16,10623757.449047668
3411,1,2,2,25,2,5,9997897.490186028
2915,1,3,2,13,3,14,8550041.29181457
750,1,3,2,12,2,22,1835751.023593878
3406,3,3,2,23,4,1,10265909.26604355
1355,5,1,2,15,8,6,4559803.060363363
1693,4,1,2,0,3,27,4927222.453031506
3661,2,2,2,13,4,6,11120200.120032875
1060,1,3,1,12,2,23,2662733.3545073387
1969,4,1,2,22,1,12,5491410.576281629
2841,3,3,1,29,8,18,8388164.447632918
